id,sub_category,parts,model
85c25bf3-aa89-43f6-919f-80a37331ae8b,bench,"['seat', 'base', 'support', 'leg']",bench
2e313dfc-2177-4508-a27c-bd97d5cddd19,bench,"['leg', 'support', 'seat', 'cushion', 'back_horizontal_bar']",bench
6437be44-a055-49e3-ba96-8c744bc0561a,bench,"['support', 'base', 'cushion', 'seat', 'leg']",bench
f504f857-228c-414a-9380-1c79be38d6ed,ceiling lamp,"['lamp_surrounding_frame', 'wire', 'pole', 'wall_mount', 'support', 'rod', 'plug', 'bulb', 'socket']",lamp
af4f4975-62c8-4784-b372-c37fc299177f,stool,"['seat', 'back', 'leg', 'footrest']",stool
c78707b2-e2c6-4deb-9ccb-ea9cf352c66f,armchairs & accent chairs,"['support', 'backrest', 'design', 'seat', 'leg', 'footrest']",chair
105dde09-2ad8-452f-bc58-653e5fb313c7,ceiling lamp,"['support', 'base', 'rod', 'pole', 'lamp_surrounding_frame', 'bulb', 'socket']",lamp
cba5a909-847d-4370-b2fe-76bd1f52053a,bench,"['base', 'seat', 'support', 'leg']",bench
5508f4b7-1833-45cb-b137-e5aca81c1f25,bed,"['duvet', 'headboard', 'leg', 'base', 'mattress', 'design', 'pillow']",bed
7b816b2d-6772-45d1-8065-53ff32e4bcd6,ceiling lamp,"['wall_mount', 'pole', 'lamp_surrounding_frame', 'socket', 'bulb']",lamp
ae385561-c107-403d-96b1-8ca32a1a212c,bed,"['pillow', 'base', 'bedsheet', 'design', 'headboard', 'leg']",bed
afae63ae-a2f7-4d8c-8373-5aa8b4323f4c,ceiling lamp,"['lamp_surrounding_frame', 'wall_mount', 'support', 'body', 'pole', 'socket', 'bulb']",lamp
2a8a93d5-083f-4e97-b9ce-fb9ae1fe0ebb,armchairs & accent chairs,"['leg', 'support', 'seat', 'back']",chair
5ac313ff-56c9-4ed2-bc2f-26979812956b,ceiling lamp,"['lamp_surrounding_frame', 'socket', 'bulb', 'pole', 'wall_mount', 'design']",lamp
646c9ba1-0a9f-4e8b-b722-ef15e62ef164,ceiling lamp,"['pole', 'lamp_surrounding_frame', 'rod', 'arm', 'wall_mount', 'socket', 'bulb']",lamp
9b50c429-fd13-41ce-b225-e0f00bd9b00a,ceiling lamp,"['wall_mount', 'pole', 'support', 'lamp_surrounding_frame', 'bulb', 'socket']",lamp
70ddfccf-75f0-420e-a5a4-5669167c8fd3,ceiling lamp,"['wall_mount', 'pole', 'rod', 'socket', 'lamp_surrounding_frame', 'support', 'bulb']",lamp
03a0eeb7-5ca2-4b7f-9d6c-0a43cc77e29a,ceiling lamp,"['rod', 'support', 'base', 'wall_mount', 'lamp_surrounding_frame', 'bulb', 'socket']",lamp
576f4d21-10a3-4594-a59e-ea7e32d3175a,ottoman,"['design', 'base', 'seat']",ottoman
bcaafa8a-411b-4a17-a1a6-14305cd9bdb5,ceiling lamp,"['wall_mount', 'pole', 'support', 'bulb', 'lamp_surrounding_frame', 'socket', 'base', 'arm', 'rod']",lamp
3dc3e85d-9a98-43ee-9c2e-ee377db103fe,armchairs & accent chairs,"['backrest', 'armrest', 'leg', 'seat', 'support']",chair
bd3be7e6-aa28-46e6-9252-8acf1c68bb3e,bench,"['leg', 'seat', 'base']",bench
09436981-f66c-40f7-a491-f2825d04f006,ceiling lamp,"['pole', 'wall_mount', 'lamp_surrounding_frame', 'socket', 'bulb']",lamp
8339bf31-e084-43be-89af-ed124d659f89,armchairs & accent chairs,"['back', 'leg', 'base', 'armrest', 'seat']",chair
0b3023ae-fe5c-4f36-830d-71f7bad6c5b7,ceiling lamp,"['pole', 'lamp_surrounding_frame', 'wire', 'support', 'bulb', 'socket']",lamp
d8b1fe96-a8a0-45ba-a66f-6b81c18ba902,coffee table,"['base', 'top', 'leg']",table
2da653ea-ac8b-435d-9af3-fbb4e2abfbbb,ceiling lamp,"['arm', 'pole', 'wall_mount', 'lamp_surrounding_frame', 'support', 'bulb', 'socket']",lamp
9fefd1e9-396d-479a-a6b4-57771c894676,armchairs & accent chairs,"['design', 'back', 'seat', 'leg', 'base']",chair
2e620649-66b5-4721-8920-7b92768d2d64,ceiling lamp,"['socket', 'plug', 'wall_mount', 'pole', 'wire', 'bulb', 'support', 'lamp_surrounding_frame']",lamp
f1f63ea5-4561-446c-b4ba-64ae53cff11d,armchairs & accent chairs,"['leg', 'backrest', 'seat']",chair
08e24d67-f75d-4d49-a4dc-61fe326ae238,armchairs & accent chairs,"['backrest', 'seat', 'support', 'leg']",chair
dc81fa72-64cd-41d9-92a9-ce17ea521366,ceiling lamp,"['lamp_surrounding_frame', 'rod', 'pole', 'base', 'arm', 'wall_mount', 'socket', 'bulb']",lamp
ed1931f2-d4d8-437d-9c55-8f386be112f9,armchairs & accent chairs,"['back', 'base', 'seat']",chair
88f3f421-83c1-47e4-bd98-8246036a6dc3,armchairs & accent chairs,"['back', 'leg', 'base', 'seat', 'backrest', 'bush']",chair
813fd100-6995-455f-954f-ec59beb691bc,armchairs & accent chairs,"['seat', 'leg', 'support', 'back']",chair
1289e894-1d2e-419e-a7dc-58d6a7d00eb4,armchairs & accent chairs,"['seat', 'leg', 'support', 'back']",chair
bb8e42d7-cc7a-40b1-bf44-4c1d237c3605,coffee table,"['base', 'support', 'leg', 'top']",table
ade889c3-a979-46ea-86aa-8dcff9baede3,armchairs & accent chairs,"['base', 'design', 'seat', 'back', 'leg']",chair
c199c63d-fadf-48de-b2b5-a5176423cfa1,love seat,"['leg', 'seat', 'support', 'footrest']",love seat
3a4f9155-9cc9-4061-b222-f80beb599de6,vase,"['containing_things', 'head', 'base', 'container']",vase
47a283d6-f8f7-467a-8d87-d9f0404fc6ce,armchairs & accent chairs,"['back', 'support', 'seat', 'leg', 'backrest']",chair
035a1392-7606-480e-8806-bf71c0db1b91,armchairs & accent chairs,"['back', 'footrest', 'leg', 'seat', 'support']",chair
c536f98c-748e-4b6b-b7a6-1cc0ec744720,armchairs & accent chairs,"['back', 'leg', 'base', 'seat', 'design']",chair
30e04930-84ab-44d6-a41f-d5e98bc1ee92,armchairs & accent chairs,"['leg', 'support', 'back', 'seat', 'armrest']",chair
5a9c7d84-352e-413e-ad8f-7fe21ea2f84c,armchairs & accent chairs,"['seat', 'base', 'support', 'leg', 'back', 'armrest', 'backrest']",chair
8f6be22e-200c-4c92-b8d1-c675d4d52674,stool,"['leg', 'backrest', 'footrest', 'seat', 'support']",stool
4fa46ec1-02fe-4add-8443-e1a57bdc4fb9,armchairs & accent chairs,"['back', 'seat', 'leg', 'base']",chair
2190b990-fcd0-4feb-b353-954c59a3e890,sofa,"['pillow', 'seat', 'cushion', 'base', 'back']",sofa
dd3a2408-a31d-493b-94f5-772f1102ec0e,bench,"['base', 'support', 'seat_cushion', 'leg', 'seat']",bench
a91f6bc0-51bb-4cfe-a2d3-2d7e93bcff6c,ottoman,"['base', 'vertical_side_panel', 'support', 'seat_cushion']",ottoman
a61f7cff-d632-48d1-9d06-e5c7a247bd6b,coffee table,"['leg', 'top', 'support']",table
7851815e-b0fe-40e1-a4d9-9ba5900baf25,armchairs & accent chairs,"['backrest', 'support', 'seat', 'leg']",chair
5675f910-4aa7-4af9-9db3-edc8942fdf87,armchairs & accent chairs,"['seat', 'back', 'leg']",chair
6cb44ae8-6fc9-4855-994c-d0bd51930ce8,ottoman,"['support', 'base', 'seat_cushion']",ottoman
dd08994c-a94a-4e44-97ff-3fe0faac1f97,armchairs & accent chairs,"['seat', 'back', 'leg', 'armrest', 'support']",chair
16a8eed3-aa2b-4733-acbf-0bf9eab93a2d,ottoman,"['design', 'seat_cushion', 'seat', 'base', 'support']",ottoman
5ab0a38c-34be-47b3-a31a-b06e5ea48582,armchairs & accent chairs,"['back', 'leg', 'base', 'seat']",chair
6e7ebb22-18f5-48aa-a653-549eb1561e5c,armchairs & accent chairs,"['seat', 'base', 'back', 'leg']",chair
8d464ff6-a871-4845-881d-20285625ea34,armchairs & accent chairs,"['backrest', 'seat', 'armrest', 'leg', 'base']",chair
0e9a00cb-32e8-44ff-9e69-e3b6d743e2bf,bench,"['seat', 'cushion', 'base', 'leg']",bench
54e6dc0e-ca61-4f2b-8b0f-c1c226ff3c95,armchairs & accent chairs,"['seat', 'support', 'back', 'design', 'leg', 'armrest', 'base']",chair
f34cef7d-b64d-4e2e-9a78-38e526825b21,ottoman,"['seat_cushion', 'support', 'base']",ottoman
fed5ae9d-c4fe-437c-b211-a60c3015dd34,ottoman,"['design', 'base', 'seat']",ottoman
947bda4a-fa3c-47fb-910a-293cf6c70a28,ottoman,"['seat', 'base', 'design']",ottoman
8f4a49d4-9a81-4d21-8078-86f83143c82c,bed,"['duvet', 'pillow', 'mattress', 'bedskirt', 'base']",bed
d18fdb93-6265-4ab1-933e-87654b8e1243,bed,"['headboard', 'bedskirt', 'duvet', 'mattress', 'pillow']",bed
a47c8f66-2b37-4c75-8f25-e79b6672a751,bed,"['leg', 'bedskirt', 'pillow', 'mattress', 'duvet']",bed
48d1dd6f-b8e8-48ac-842c-72aebd40291f,bed,"['pillow', 'mattress', 'headboard', 'bedskirt', 'base', 'duvet']",bed
ecee0934-e6e8-4645-996c-efe660f3204e,bed,"['base', 'duvet', 'leg', 'mattress', 'headboard', 'pillow', 'design']",bed
1001f274-9e5e-4032-985f-9c543a0f9fcf,ottoman,"['design', 'base', 'seat']",ottoman
1f48c382-ac22-4212-af0c-d0d130bac5c9,bed,"['base', 'headboard', 'leg', 'design', 'mattress', 'pillow']",bed
a9e013ab-1531-4d6b-b2cc-51d232a2ad9b,bed,"['leg', 'pillow', 'duvet', 'base', 'mattress', 'headboard', 'footboard']",bed
6760a475-66b1-4c75-ab0e-5edd21550d6c,bed,"['base', 'leg', 'duvet', 'mattress', 'pillow', 'bedskirt', 'footboard', 'headboard']",bed
e5259dbd-daf1-4471-83f6-1160a618d122,bed,"['duvet', 'pillow', 'mattress', 'base', 'headboard', 'leg']",bed
f2f954ae-00ce-414a-b8ec-24f06c376d22,bed,"['base', 'headboard', 'duvet', 'leg', 'pillow', 'mattress']",bed
ca6a75b1-9f79-4034-9433-cb0f687f8a04,bed,"['mattress', 'design', 'pillow', 'headboard', 'footboard', 'bedskirt', 'duvet', 'base']",bed
13d63f07-2307-4ceb-ac46-61e78c81ea1b,bench,"['support', 'base', 'leg', 'seat', 'design']",bench
3cb6bd87-4280-407e-850e-80bb443c7035,ottoman,"['support', 'seat_cushion', 'base', 'seat']",ottoman
ddc62a04-a6f6-4b44-8f34-df36cc56ba86,sofa,"['armrest', 'pillow', 'back', 'leg', 'design', 'seat', 'base']",sofa
7713c280-4527-42f2-872b-f30da249a45d,bench,"['support', 'leg', 'seat', 'base']",bench
3ace0388-50f0-4e9a-97b5-5b997b43045e,vase,"['base', 'container', 'containing_things']",vase
8288abee-0bc3-49e8-808f-4893f72e49ba,vase,"['head', 'base', 'container', 'containing_things']",vase
967c14c8-0897-4e06-9744-eef07376dcf1,vase,"['container', 'base', 'head', 'containing_things']",vase
706044af-8756-4af1-a7d6-6ab8d1740482,vase,"['container', 'head', 'base', 'containing_things']",vase
b78e5fa4-6476-409e-9c61-c3ea54b318bc,vase,"['containing_things', 'base', 'support', 'container', 'head']",vase
d617caff-d2e2-4337-8e8d-34b33af5dcd6,vase,"['containing_things', 'base', 'head', 'container']",vase
771f0578-8b12-48e1-97b5-0e0a6db0f377,vase,"['head', 'base', 'container', 'containing_things']",vase
0843330c-ec42-43cd-9ca8-7061eddad1c9,vase,"['container', 'head', 'base', 'containing_things']",vase
2c04b8b7-3c01-41af-ad9b-7c360e070201,sofa,"['cushion', 'armrest', 'back', 'base', 'leg', 'seat']",sofa
a5841540-f12d-4192-9b18-0f25b8980288,coffee table,"['top', 'leg', 'support']",table
de3621ed-598c-44d3-af9f-57b00aeb7526,bed,"['design', 'base', 'mattress', 'support', 'leg', 'pillow']",bed
f5fd2507-82e0-407d-918c-d7905c0a09cd,ottoman,"['leg', 'design', 'seat', 'base']",ottoman
b8f523ea-ce4e-4a48-935a-2aaa07e93f3c,bed,"['mattress', 'duvet', 'base', 'footboard', 'support', 'pillow', 'headboard', 'leg']",bed
8451dd28-a311-4680-bfc9-3e77fa3f681a,sofa,"['design', 'pillow', 'leg', 'seat', 'base', 'back', 'armrest']",sofa
708f481e-3be2-4fd1-a66e-367db9bdce1c,bed,"['bedskirt', 'pillow', 'mattress', 'duvet', 'headboard', 'leg']",bed
6afbd034-6b4c-4ae3-b8eb-21231a65a08b,armchairs & accent chairs,"['back', 'base', 'support', 'design', 'armrest', 'backrest', 'cushion', 'seat']",chair
54668282-867e-4f9d-811c-699e4f1e1aea,bed,"['headboard', 'mattress', 'leg', 'duvet', 'pillow', 'bedskirt']",bed
2deb69ee-114d-49cb-86ba-604760c924a0,bed,"['duvet', 'leg', 'base', 'headboard', 'pillow', 'mattress']",bed
9c6fe15a-ff45-4269-bd03-d966f5eb8f80,bed,"['duvet', 'headboard', 'mattress', 'leg', 'base', 'pillow', 'footboard']",bed
4d19011c-7931-4b7a-bb86-9eee2e288c28,bed,"['mattress', 'pillow', 'duvet', 'leg', 'bedskirt', 'support', 'base', 'drawer', 'design', 'footboard', 'headboard']",bed
8ba0d949-6bd8-45dc-a00b-da23219f2b3f,bed,"['mattress', 'duvet', 'base', 'pillow', 'headboard', 'leg']",bed
35867e84-c365-44e8-ad34-b7b6f8242621,bed,"['base', 'duvet', 'mattress', 'headboard', 'leg', 'pillow']",bed
aae84a5e-2d7a-4353-85a4-6cbaf1e4e8dd,bed,"['pillow', 'support', 'leg', 'mattress', 'headboard', 'cushion']",bed
6163cc5b-718d-4465-b63f-7a607671adff,bed,"['mattress', 'headboard', 'duvet', 'pillow', 'base', 'leg']",bed
2e8b1e42-455e-4fb6-a511-9cce4aab0b57,bed,"['design', 'leg', 'base', 'cushion', 'mattress']",bed
c1bc555f-7d00-47ab-a19b-37208faa7523,bed,"['leg', 'pillow', 'base', 'mattress']",bed
793eb8ad-bcb6-4c39-abb1-452091277184,bed,"['pillow', 'support', 'mattress', 'headboard', 'design', 'leg', 'base']",bed
a5ba2b2f-b363-4a18-adc0-b91b901b6382,bed,"['headboard', 'duvet', 'leg', 'base', 'mattress', 'pillow']",bed
1dc7dd2a-78b4-47d4-8230-987e2cbca525,bed,"['design', 'pillow', 'leg', 'mattress', 'headboard', 'duvet', 'base']",bed
5d0ddcae-93d8-43b8-a517-1fdcbe04bcb9,bed,"['pillow', 'duvet', 'headboard', 'design', 'mattress', 'base', 'leg']",bed
81e80666-f2eb-4d49-adf9-4a4c90697694,bed,"['mattress', 'bedskirt', 'headboard', 'leg', 'duvet', 'pillow']",bed
0aa9382e-b09a-4de7-af1f-6de5f6d2beed,bed,"['pillow', 'headboard', 'duvet', 'leg', 'mattress', 'base']",bed
1ed49ac0-a999-4d14-90cf-0ebeed81b9ff,bed,"['leg', 'pillow', 'duvet', 'headboard', 'design', 'mattress', 'base']",bed
4fac7680-50f8-4cee-9eb8-a48e127a80c9,bed,"['pillow', 'headboard', 'mattress', 'leg', 'duvet', 'base']",bed
4e70c1e9-1ece-478e-bcf0-48e0bfe66c04,bed,"['duvet', 'leg', 'mattress', 'headboard', 'base', 'pillow']",bed
6a8f2a20-419a-481e-84d2-76bcaaeffce4,bed,"['mattress', 'support', 'bedskirt', 'design', 'headboard', 'duvet', 'leg', 'pillow']",bed
3be12a12-19ef-4a0e-94a7-1a2a541fd8ad,bed,"['leg', 'base', 'mattress', 'pillow', 'headboard']",bed
bdc46bc8-6c60-4edc-b2c9-66fe14b89bd3,bed,"['leg', 'base', 'duvet', 'mattress', 'headboard', 'pillow']",bed
2ba08e1b-2b92-4e4c-a789-e432f9312d13,bed,"['mattress', 'base', 'duvet', 'pillow', 'leg', 'headboard']",bed
6f23248c-87a1-415c-a315-69a3b2ee7467,bed,"['base', 'headboard', 'bedskirt', 'mattress', 'duvet', 'pillow']",bed
78df770b-5868-41cf-8322-fe1bf063f733,vase,"['containing_things', 'container', 'head']",vase
d84eb361-fafc-4477-b372-485320be4c81,bed,"['base', 'duvet', 'bedskirt', 'mattress', 'pillow', 'design', 'leg', 'support', 'headboard']",bed
2929087f-0886-4e6e-a609-7e8883fc2acf,bed,"['mattress', 'base', 'duvet', 'headboard', 'pillow']",bed
bda3843d-e027-4e99-bde2-9c0cc6c9279a,bed,"['leg', 'mattress', 'headboard', 'pillow', 'duvet', 'base']",bed
1c14dfbf-94e7-4078-9b4a-49f8a04d07c1,bed,"['leg', 'pillow', 'headboard', 'mattress', 'base', 'duvet']",bed
72c8065d-244b-4c0b-a8ae-7fb3fb078f5f,bed,"['leg', 'base', 'mattress', 'pillow', 'headboard', 'duvet']",bed
44787c86-293b-42fa-89ce-ad4ec5fd73e4,bed,"['duvet', 'mattress', 'base', 'pillow', 'headboard', 'leg']",bed
9ba52c5a-d45e-4893-8b13-26fbd92d901a,bed,"['duvet', 'pillow', 'leg', 'mattress', 'bedskirt', 'headboard']",bed
e08d2a7d-5fd4-4290-87c6-5942ff9bd80c,vase,"['base', 'container', 'head', 'containing_things']",vase
d672bdcf-2d00-470d-b122-0a5a10680b82,bed,"['footboard', 'headboard', 'mattress', 'duvet', 'design', 'base', 'pillow']",bed
59cf4745-30d2-486b-ab17-7ba1a8cb8779,bed,"['duvet', 'pillow', 'mattress', 'headboard', 'base', 'leg']",bed
179dec7a-55b9-4ffb-bbf1-38e7168b9e5b,bed,"['pillow', 'headboard', 'leg', 'base', 'duvet', 'mattress']",bed
f5b6cd0c-1f6c-499c-a700-9cffb0d11ac1,bed,"['leg', 'base', 'mattress', 'support']",bed
96bc1e68-be34-4add-ae27-c605cfc949ee,vase,"['containing_things', 'container', 'head']",vase
3663a775-5671-4fc6-91cd-44cced93452d,bed,"['base', 'bedskirt', 'pillow', 'headboard', 'leg', 'design', 'mattress', 'duvet', 'support']",bed
bd4e84dd-5610-4926-b812-09d2ab1d0e0b,bed,"['base', 'mattress', 'leg', 'headboard', 'pillow', 'design', 'duvet']",bed
e2fdff09-fc65-4f3e-adc4-4620fe11233b,bed,"['leg', 'pillow', 'headboard', 'base', 'duvet', 'mattress']",bed
cc463fa1-5ce7-48ac-bc25-9511899e9cb7,vase,"['base', 'container', 'head', 'containing_things']",vase
e0764a4e-663e-49c5-a8d5-27043659a827,bed,"['headboard', 'duvet', 'leg', 'base', 'mattress', 'pillow']",bed
cba74167-8abf-4ab0-b1a0-a2ec9d0c6dea,bed,"['leg', 'pillow', 'duvet', 'headboard', 'mattress', 'base']",bed
4b0911ab-616d-457e-86cf-d921a12113f7,bed,"['duvet', 'leg', 'base', 'mattress', 'headboard', 'pillow']",bed
521a50bc-b54e-4169-ae16-d1833b83c65d,bed,"['base', 'leg', 'headboard', 'pillow', 'mattress']",bed
5ad7a36f-1076-41aa-a9e9-8c47ad01e530,vase,"['head', 'container', 'base', 'containing_things']",vase
eb9fabbd-508b-4d56-b551-cdc6f6f4c229,bed,"['duvet', 'bedskirt', 'pillow', 'mattress', 'headboard']",bed
a033d311-521f-4a38-9fd9-adab0e872bd1,vase,"['containing_things', 'container', 'base']",vase
4d82ae5f-835e-4f7c-aeab-37f0c1cc8248,vase,"['support', 'container', 'base', 'containing_things']",vase
43e69eaa-49b6-40b4-a55e-a4aaef1a1472,bed,"['headboard', 'duvet', 'mattress', 'base', 'leg', 'pillow']",bed
6a063917-f034-417f-80af-53950ba3f80a,bed,"['base', 'headboard', 'bedsheet', 'duvet', 'pillow', 'support', 'leg']",bed
655525f1-aa4f-4698-be2e-baf4c0003215,armchairs & accent chairs,"['leg', 'support', 'seat', 'back']",chair
b16dea21-6203-4e61-969d-1ff888072450,bed,"['headboard', 'base', 'leg', 'mattress', 'pillow', 'support']",bed
8058151b-2231-4565-89ce-ac3d7082adb8,bed,"['bedskirt', 'mattress', 'duvet', 'pillow']",bed
0312e368-9e4f-4570-9111-63182cf1a57d,armchairs & accent chairs,"['support', 'leg', 'seat']",chair
7c6a5dc8-764e-43c5-8431-ac2d0d143233,armchairs & accent chairs,"['leg', 'back', 'seat']",chair
4ab52e93-2a9f-4dda-8d1d-345a4982b8ad,bed,"['pillow', 'leg', 'bedskirt', 'mattress', 'headboard', 'duvet']",bed
c47b2a83-33c5-454e-83d0-c117576be486,bed,"['duvet', 'headboard', 'mattress', 'pillow', 'bedskirt']",bed
7224e81e-9a09-4f20-9c39-71f10a092230,armchairs & accent chairs,"['seat', 'back', 'backrest', 'base', 'leg']",chair
821f795d-0e0b-411e-86ba-9f909ee8205c,bed,"['bedskirt', 'mattress', 'duvet', 'pillow']",bed
79cec0e0-a6c1-42b4-b675-5566c19ca775,bed,"['headboard', 'mattress', 'base', 'duvet', 'pillow', 'leg']",bed
7289005b-5124-421c-8d58-a6df2d9bf3f4,vase,"['container', 'head', 'base', 'containing_things']",vase
a675f77c-486b-47fc-aa61-74b0671d729e,bed,"['base', 'pillow', 'support', 'leg', 'duvet', 'mattress']",bed
d894176a-f3d2-47a8-9028-b09ed3d40cf0,bed,"['mattress', 'leg', 'headboard', 'pillow', 'duvet', 'base']",bed
5bb93693-7e88-4d08-a9cf-1bd6fa10a036,armchairs & accent chairs,"['seat', 'back', 'armrest', 'leg', 'backrest']",chair
3301d519-494b-40ce-b1c3-fbbf3992f41c,bed,"['duvet', 'mattress', 'pillow', 'base']",bed
7f776df5-b6b4-485b-ba14-71fcf9362fc7,armchairs & accent chairs,"['seat', 'leg', 'back', 'support', 'base']",chair
0b7a1fc2-a9fc-49f3-8ebc-5e63c40af201,bed,"['duvet', 'leg', 'headboard', 'mattress', 'base', 'pillow']",bed
c3e4e2f0-3a7b-4678-8b0b-14d799f988fd,bed,"['bedskirt', 'headboard', 'mattress', 'cushion', 'pillow', 'duvet']",bed
9a98e236-a63b-4bba-9252-ca2e36d8a335,bed,"['mattress', 'headboard', 'duvet', 'base', 'pillow', 'leg']",bed
88b7a853-4f3f-47f6-aac4-ca6aaa1d1cfa,coffee table,"['support', 'leg', 'top', 'tabletop_frame']",table
e0b873fd-9553-4e9b-b5ca-0d3932335880,armchairs & accent chairs,"['seat', 'back', 'leg']",chair
995de63c-7c01-4ff5-b0fa-19f552c67d9d,bed,"['headboard', 'leg', 'pillow', 'support', 'bedsheet', 'duvet', 'base']",bed
e9ac6a76-567a-49ab-becb-37a7c7c91564,bed,"['leg', 'headboard', 'design', 'pillow', 'mattress']",bed
96336c6b-edeb-4273-8bd9-2dbd115cf7f3,bed,"['headboard', 'pillow', 'bedskirt', 'mattress', 'leg']",bed
d00bbd5b-a06a-4cbb-a545-d4bc2fb4fd73,coffee table,"['top', 'leg', 'support']",table
fe864412-6d90-4489-9efa-a84053a6ed83,vase,"['base', 'container', 'containing_things']",vase
2bc57f24-9e8a-4637-a063-b5f29f53f393,accent table,"['base', 'top', 'support', 'leg']",table
95348a78-03ed-424b-98a6-28f95a0d54de,side & end table,"['top', 'base', 'leg', 'design']",table
9bbf08c2-b999-41bb-bfaa-9658adf7cf6b,bed,"['leg', 'mattress', 'duvet', 'pillow', 'headboard', 'bedskirt', 'base']",bed
1da4a5f8-113b-4fda-a2fa-b8903a770123,bed,"['duvet', 'headboard', 'bedskirt', 'pillow', 'mattress', 'base']",bed
6612a139-2de7-49f2-aa5c-af0231949246,bed,"['headboard', 'bedskirt', 'leg', 'pillow', 'mattress', 'duvet', 'base']",bed
52aae117-05c0-4740-8c63-a77c8b7f5a84,bed,"['bedskirt', 'headboard', 'duvet', 'mattress', 'pillow', 'base']",bed
f95bebe1-c696-4aa4-b9bb-ca7703074fe7,accent table,"['leg', 'support', 'base', 'top', 'tabletop_frame']",table
1b691dbe-ecfb-4c71-b7ac-b52aed0ca1c8,dining table,"['leg', 'top', 'base', 'support']",table
09e61cf2-b239-43bf-bbc0-da45c318d5ed,armchairs & accent chairs,"['seat', 'support', 'base', 'leg']",chair
3e59ad77-8b88-466f-8b1e-401a7af75445,accent table,"['leg', 'support', 'top']",table
097020f6-444b-47b5-9836-4626d519f5b2,coffee table,"['support', 'leg', 'base', 'top']",table
026a65dc-2f7e-4bc6-a947-f99cc100e694,ottoman,"['seat', 'leg', 'support']",ottoman
d0395bbb-b70b-4935-a3aa-ab52d9d4c4aa,side & end table,"['top', 'base', 'support']",table
c1e6978b-6ce2-429c-bdc4-2f02f9236ae7,bed,"['leg', 'headboard', 'base', 'bedskirt', 'duvet', 'mattress', 'support', 'pillow']",bed
0c33e221-70d1-4b64-a306-14a60733cedc,bed,"['mattress', 'pillow', 'headboard', 'support', 'bedskirt', 'base', 'leg']",bed
428d0eea-03b7-47c3-b1f7-80b697815746,bed,"['leg', 'pillow', 'headboard', 'base', 'mattress', 'duvet']",bed
7755c265-4016-4222-8233-71256807663e,vase,"['container', 'base', 'head', 'containing_things']",vase
ee4b3bdc-0c49-40b7-9309-6c8ea311a4a8,vase,"['base', 'container', 'head', 'containing_things']",vase
c0333ff8-67cc-4df4-82ca-3a52500de2ee,vase,"['base', 'head', 'container', 'containing_things']",vase
0ec8c237-4ebe-4511-836f-fd188d482265,vase,"['base', 'head', 'container', 'containing_things']",vase
f5f1ac0c-7b4a-4770-870a-3047ab3e2fbd,vase,"['head', 'container', 'base', 'containing_things']",vase
be85cbb6-d606-4b48-91e9-2d2b6617bafe,vase,"['head', 'base', 'container', 'containing_things']",vase
72aaae14-8817-4237-8117-366f00199bcf,vase,"['head', 'containing_things', 'base', 'container']",vase
3c380b22-97b1-4e0b-ad4f-2c7a6f31fcba,vase,"['base', 'container', 'containing_things', 'head']",vase
46f7795c-3bc2-40ca-9cdc-43a6c7ad571c,side & end table,"['base', 'support', 'design', 'top', 'leg']",table
